115,165,201,210,215,221,232,241,245,248,248,248,247,245,239,236,231,225,219,216,206,186,160,140
129,166,190,185,169,171,191,214,233,245,248,248,248,247,244,243,239,231,219,208,198,187,174,161
140,148,139,114,90,87,100,123,152,190,223,239,242,239,233,213,187,164,145,128,119,122,131,138
125,116,88,57,40,31,29,36,60,105,164,202,215,207,186,141,99,68,51,39,36,45,65,84
84,84,77,65,53,42,31,25,27,44,89,145,172,156,111,63,34,23,21,22,26,33,42,49
69,69,59,49,51,54,41,26,20,29,57,133,175,146,73,38,22,18,20,26,31,35,39,44
65,62,49,38,40,37,27,21,24,35,64,152,203,162,67,34,22,18,18,21,29,34,35,36
78,86,73,52,44,36,30,32,44,67,104,182,217,170,83,53,37,29,29,26,32,36,38,39
106,135,130,96,73,64,62,71,91,119,157,207,212,165,110,90,73,59,51,42,41,45,53,61
134,177,191,163,125,108,112,137,164,174,194,221,209,163,133,133,129,110,84,67,64,72,87,101
154,190,214,214,205,199,201,207,205,191,213,233,217,173,148,173,192,192,181,170,166,166,163,156
166,198,222,231,234,233,232,227,213,197,223,240,227,190,157,178,208,224,223,220,217,211,197,182
167,196,219,228,231,226,216,208,194,166,179,188,177,153,143,160,185,205,214,223,225,217,200,181
155,180,203,212,209,188,169,168,155,101,93,92,82,75,99,122,138,151,167,192,202,198,179,159
132,151,171,175,156,112,107,124,114,47,36,36,34,33,40,64,83,87,89,126,147,149,136,121
109,117,125,118,93,68,104,137,123,66,47,39,36,40,50,74,94,87,63,72,89,97,95,88
93,98,95,77,53,60,113,152,150,115,87,68,64,73,89,108,115,95,60,45,55,66,71,70
88,99,91,62,38,59,101,131,136,121,97,79,73,81,95,109,108,90,62,38,43,56,64,63
87,109,107,76,47,55,68,75,76,72,68,64,60,58,58,65,67,63,52,40,47,61,68,63
81,108,127,117,85,71,45,33,37,44,61,69,68,60,41,34,27,23,29,44,68,79,75,66
74,90,116,136,140,149,119,89,78,82,91,87,79,71,56,47,42,50,71,90,102,91,72,63
72,73,88,120,160,188,170,136,111,107,108,101,95,90,80,74,75,91,115,122,106,83,65,59
72,65,65,92,145,177,172,142,112,101,96,93,91,89,83,85,95,116,137,128,91,67,58,53
71,66,61,78,122,154,150,125,98,81,73,68,66,64,65,74,94,120,137,122,82,61,53,43
