105,106,104,99,94,92,92,90,88,89,95,96,96,97,95,94,96,99,100,99,100,103,104,105
99,100,100,96,91,88,88,88,88,92,97,99,100,101,99,98,101,103,102,100,101,104,105,105
94,93,92,89,85,85,88,91,94,98,102,103,104,105,102,102,105,106,104,102,104,106,106,105
92,90,86,81,81,85,91,96,100,102,103,103,104,105,104,105,106,107,106,105,104,104,103,102
94,91,85,80,81,87,95,99,100,99,98,99,102,104,105,105,104,104,106,103,97,95,94,93
92,91,90,90,91,95,100,103,103,99,98,99,100,101,102,100,97,97,97,90,82,79,80,80
91,92,95,99,100,102,104,106,106,102,100,100,99,98,98,96,92,91,90,82,74,72,74,75
96,97,100,104,106,106,106,106,105,103,100,101,99,96,92,90,88,89,88,81,75,74,75,75
104,104,106,109,111,108,105,103,102,101,99,100,100,94,88,84,85,87,86,83,83,83,80,77
107,107,111,116,117,109,102,101,101,97,95,97,98,95,91,85,83,82,80,81,89,92,86,78
107,108,110,111,108,99,94,96,97,92,90,92,92,90,90,84,76,73,75,81,87,88,83,77
99,97,97,97,96,90,89,89,88,84,82,84,85,83,80,75,67,63,68,74,78,77,74,70
81,79,79,82,86,85,86,84,80,75,74,77,77,71,65,65,61,60,65,68,69,69,67,65
61,61,64,71,79,83,84,80,74,68,68,72,68,58,53,59,63,66,68,68,69,70,69,65
48,50,56,65,74,79,81,76,69,63,63,65,60,51,53,63,73,78,79,76,77,79,76,70
50,49,50,56,66,74,77,73,64,53,50,53,57,60,64,73,81,85,84,80,76,73,70,67
58,54,51,52,58,65,69,66,59,52,58,62,69,77,81,83,85,83,79,75,69,65,65,68
65,61,56,54,55,57,57,58,61,67,79,81,81,85,88,86,83,76,69,66,64,61,61,63
65,64,61,58,56,53,49,53,66,82,90,85,77,75,78,77,74,67,60,60,64,64,56,48
56,58,58,54,52,53,48,49,56,66,64,59,57,58,59,56,55,53,52,57,65,63,51,39
45,51,54,51,46,46,43,42,44,48,44,42,43,46,45,49,53,54,52,53,59,57,47,41
38,44,49,48,42,40,39,38,40,44,40,39,40,41,39,44,54,59,57,54,58,56,52,52
38,42,49,52,49,41,40,42,44,47,48,44,40,39,40,43,53,62,65,63,64,61,60,62
42,46,56,64,62,49,47,48,49,51,54,46,37,37,45,44,51,63,71,73,73,68,64,65
