249,248,248,248,248,249,249,248,246,244,243,245,244,239,232,221,211,201,187,173,166,155,124,87
249,248,248,248,247,248,248,247,246,245,243,244,243,239,232,223,213,201,188,174,168,156,125,89
249,248,248,247,247,247,248,247,246,246,244,244,242,239,232,223,213,202,189,176,170,156,125,90
248,247,247,247,247,246,247,247,247,247,245,243,242,238,231,223,214,203,191,177,171,156,125,91
248,247,247,247,247,246,246,246,246,247,245,243,242,238,231,223,214,203,190,177,170,155,124,91
246,246,246,247,247,248,247,246,245,247,244,244,243,238,231,222,213,202,189,176,169,153,122,93
247,246,246,246,246,247,246,246,246,245,243,244,243,238,230,221,212,201,188,176,168,150,121,94
248,247,246,246,246,247,246,246,247,246,243,243,242,238,230,221,212,201,188,176,168,148,119,94
247,248,248,247,247,247,246,246,247,247,244,243,241,238,231,221,211,200,188,176,167,146,116,93
245,246,248,248,247,245,246,245,245,247,245,244,242,237,229,220,210,199,186,173,165,144,114,92
246,246,247,247,246,246,247,246,244,246,245,245,243,236,227,217,207,196,183,168,162,141,112,92
244,245,245,245,244,245,246,245,243,245,244,244,242,236,226,216,206,195,181,167,160,138,109,92
243,244,244,244,243,244,244,243,242,242,241,242,241,236,226,215,206,195,181,167,160,137,108,91
243,244,244,243,243,244,243,243,242,240,239,240,240,235,225,214,205,194,180,166,159,137,108,90
243,244,245,244,243,245,244,243,242,241,242,242,240,234,222,210,201,190,175,162,156,133,105,90
246,246,245,245,245,246,245,244,243,242,242,243,240,233,219,207,196,183,169,159,150,127,102,93
249,248,247,247,248,249,249,247,246,246,245,245,242,231,216,202,188,175,161,151,141,119,97,91
240,242,244,243,238,235,235,235,236,239,243,242,232,214,195,181,170,162,155,145,131,108,89,85
207,217,226,224,207,194,189,190,197,208,222,223,203,173,151,140,137,142,149,144,123,97,82,81
141,160,180,182,160,138,120,116,127,145,172,177,155,122,104,96,99,114,134,139,114,92,85,87
92,105,123,138,145,140,114,98,99,104,117,121,116,110,112,103,98,102,110,111,95,92,101,110
72,76,85,102,126,136,121,116,121,114,96,87,89,101,117,114,112,116,121,111,84,76,84,94
82,78,75,82,99,113,118,137,159,155,116,92,87,95,106,110,118,137,154,142,101,73,64,63
105,95,83,77,79,89,106,141,179,187,149,120,104,96,92,96,111,143,176,176,135,97,69,51
