1,0,0,3,8,9,7,7,7,6,4,3,3,3,2,2,2,2,3,4,3,2,4,7
0,1,6,19,35,40,31,23,18,15,12,9,7,6,6,4,3,2,3,4,3,3,4,6
0,3,12,32,56,64,48,32,24,20,17,16,16,18,16,11,6,3,3,4,4,4,4,5
2,4,12,28,47,53,40,26,18,15,15,19,27,32,26,17,8,3,3,4,5,5,5,5
4,5,7,10,15,15,13,9,7,5,7,16,28,36,27,16,7,3,3,6,6,5,5,5
7,8,8,6,5,4,5,5,4,3,4,8,13,15,12,7,3,2,2,4,5,5,5,6
5,6,6,4,2,3,4,5,4,2,1,2,4,4,4,3,2,1,1,3,4,4,5,7
2,3,4,3,3,5,6,5,4,2,1,1,2,3,3,4,4,3,1,1,3,5,7,8
0,1,3,3,3,6,7,5,4,3,3,4,6,7,7,9,10,8,3,2,4,7,10,11
1,2,4,5,3,5,5,4,3,4,6,9,11,12,14,17,18,15,9,6,6,9,13,15
3,4,5,6,5,5,4,3,4,5,9,12,12,10,12,14,16,16,14,13,11,10,11,11
15,17,17,16,15,12,6,3,3,4,8,12,11,8,7,7,9,12,14,13,10,8,8,8
38,37,33,28,25,19,10,3,2,3,7,10,9,5,4,3,5,8,12,13,13,15,16,15
51,45,36,29,25,20,10,3,2,3,6,7,6,3,3,4,5,9,14,16,21,34,41,36
29,23,18,16,15,11,6,4,3,3,3,3,2,1,3,4,6,11,18,18,28,56,74,68
10,10,14,21,27,18,11,7,5,2,1,1,0,1,3,4,4,8,14,13,23,51,74,77
7,9,19,33,40,27,15,9,6,2,1,0,0,1,4,4,3,5,8,11,18,39,66,82
10,13,22,34,38,27,16,10,7,5,4,4,4,6,8,11,9,7,8,13,16,29,51,69
11,14,19,23,23,20,15,11,10,9,9,10,11,12,13,21,20,15,12,16,17,22,31,37
13,15,18,18,16,15,14,14,12,11,11,14,15,13,14,22,24,19,14,14,16,17,17,16
10,10,10,9,9,10,14,18,17,11,10,13,14,12,11,15,18,18,16,16,15,14,12,12
7,7,5,3,3,6,12,17,17,10,9,13,15,16,21,25,25,27,29,28,24,20,20,23
5,4,2,1,2,5,10,14,15,13,15,17,20,25,40,46,45,45,46,42,34,32,36,41
3,2,1,2,4,7,10,13,17,22,24,23,24,34,53,63,63,61,59,50,39,40,48,53
