97,97,98,100,105,113,127,140,147,144,127,111,100,93,87,81,79,77,75,74,68,67,70,72
91,91,90,89,91,95,100,106,109,109,102,96,91,86,83,73,74,83,92,91,82,75,74,75
86,85,84,81,78,77,77,76,74,74,74,77,76,73,72,61,69,95,118,115,101,88,81,81
82,82,80,75,67,67,69,68,63,61,63,66,65,62,62,52,70,105,132,122,105,88,79,78
77,77,75,68,57,63,71,71,68,67,67,66,64,60,55,48,70,103,116,96,78,65,60,60
72,71,67,59,50,60,65,66,65,65,66,67,65,55,35,29,47,69,73,55,42,36,34,33
82,79,68,51,39,47,54,63,73,79,86,92,88,65,24,10,16,24,25,18,13,11,10,10
101,97,81,61,51,60,75,92,107,113,117,118,105,70,19,2,0,1,1,1,0,0,0,0
126,121,106,89,84,96,113,129,137,136,130,121,101,65,17,2,0,0,0,0,0,0,0,0
145,141,131,119,112,120,127,128,122,113,102,95,83,57,15,2,0,0,0,0,0,0,0,0
124,122,118,111,104,109,117,119,113,99,84,79,72,50,13,2,0,0,0,0,0,0,0,0
111,112,112,109,102,101,111,114,106,89,71,67,62,43,11,1,0,0,0,0,0,0,0,0
108,110,111,109,103,99,108,112,102,82,63,59,55,39,10,1,0,0,0,0,0,0,0,0
108,108,109,107,102,96,106,109,97,75,60,55,50,35,9,1,0,0,0,0,0,0,0,0
105,104,103,102,98,91,100,100,86,65,55,49,41,26,7,1,0,0,0,0,0,0,0,0
97,97,99,99,94,88,94,93,80,64,54,43,32,20,5,1,0,0,0,0,0,0,0,0
96,96,97,96,91,86,91,90,79,65,55,44,34,22,6,1,0,0,0,0,0,0,0,0
98,97,97,94,88,85,91,90,78,64,57,50,43,29,8,1,0,0,0,0,0,0,0,0
97,96,95,92,85,83,89,86,74,61,57,57,52,36,10,1,0,0,0,0,0,0,0,0
92,91,89,86,80,79,84,80,68,57,55,56,52,36,10,1,0,0,0,0,0,0,0,0
86,85,82,79,75,75,78,71,58,48,45,46,44,32,8,1,0,0,0,0,0,0,0,0
81,80,77,74,71,72,70,60,48,39,36,38,37,27,7,1,0,0,0,0,0,0,0,0
78,76,74,71,69,69,62,51,40,34,32,33,32,23,6,1,0,0,0,0,0,0,0,0
76,74,72,70,68,67,58,47,37,33,31,31,28,20,5,1,0,0,0,0,0,0,0,0
