116,181,228,239,241,242,242,238,213,148,60,37,43,43,26,7,0,0,0,0,0,0,0,0
146,205,242,244,241,240,243,244,226,165,65,33,38,42,26,8,0,0,0,0,0,0,0,0
157,215,246,244,241,239,243,247,233,176,70,31,34,40,26,8,1,0,0,0,0,0,0,0
151,208,236,232,231,232,239,245,233,179,74,32,33,38,25,8,1,0,0,0,0,0,0,0
163,207,224,211,206,207,219,233,229,182,78,35,34,39,26,8,1,0,0,0,0,0,0,0
212,227,226,205,181,161,160,183,205,183,84,41,45,54,33,9,0,0,0,0,0,0,0,0
235,237,235,226,211,185,141,126,149,172,88,51,64,81,47,13,1,1,1,1,1,1,1,1
237,237,239,239,234,218,154,101,108,161,91,51,60,76,46,17,6,5,6,6,6,5,4,3
232,233,235,236,232,228,170,104,96,157,94,43,34,44,30,18,12,10,10,12,11,9,7,6
228,228,230,229,223,222,168,103,94,159,97,37,14,17,14,14,12,10,9,10,11,11,11,11
221,223,223,220,214,216,167,104,95,160,99,35,7,9,10,10,11,11,10,9,10,12,14,14
217,217,219,220,218,217,168,105,94,160,100,34,6,9,11,12,14,14,13,9,10,11,11,11
218,215,218,224,228,223,172,104,88,153,96,33,5,8,10,11,11,11,11,7,7,7,7,7
220,217,220,229,236,232,178,102,73,125,79,28,5,8,7,6,5,5,5,4,4,5,6,5
223,220,223,232,240,239,185,98,43,63,42,20,12,13,12,9,8,8,7,6,7,9,9,8
229,226,227,232,238,240,187,97,27,27,22,17,15,15,14,12,12,11,11,9,9,11,13,12
205,217,228,234,238,240,190,99,23,18,17,15,13,13,13,12,10,9,9,8,8,10,11,11
139,174,212,232,233,234,190,100,23,15,14,10,8,9,9,8,7,7,7,8,10,11,11,11
62,110,181,225,222,221,183,98,19,8,8,7,6,6,7,7,9,10,11,13,16,17,17,16
41,76,155,214,206,204,168,89,15,6,10,13,13,12,13,14,16,17,17,17,19,19,18,16
39,63,135,196,192,185,149,77,12,5,9,11,11,9,8,9,9,8,8,9,10,9,9,8
38,53,109,160,160,145,109,53,8,3,5,6,5,3,3,3,3,2,2,3,4,4,5,6
38,46,83,117,113,92,60,26,4,2,2,2,2,1,1,1,2,1,1,3,3,3,6,9
40,42,68,89,74,51,25,8,3,3,3,4,3,2,1,3,3,3,2,3,3,3,6,10
