72,73,73,75,79,76,72,67,65,63,60,58,59,60,59,57,58,60,60,55,57,60,66,73
76,76,76,76,78,77,74,71,68,63,60,60,62,61,59,59,61,61,59,57,58,59,63,70
64,65,67,70,72,69,67,64,58,49,46,49,54,56,54,59,60,59,57,62,63,60,60,64
44,46,51,57,58,53,51,49,43,36,33,37,46,51,50,57,59,57,57,66,68,63,60,61
39,41,45,48,47,45,44,44,45,44,43,46,53,57,56,60,64,63,62,64,66,63,58,59
76,77,78,80,81,79,79,80,78,76,74,74,75,75,74,76,78,74,65,53,49,47,47,50
100,100,100,101,102,101,102,102,100,97,94,93,92,91,89,84,79,67,50,37,29,26,25,27
106,107,107,107,107,108,109,109,108,106,103,100,98,94,89,79,70,59,45,36,29,24,22,23
105,106,106,106,105,105,105,107,107,106,103,100,96,91,84,74,68,65,60,55,48,44,44,45
104,103,103,104,104,103,101,101,102,101,100,98,96,93,89,85,84,83,82,78,74,72,74,75
96,96,97,98,97,97,98,97,97,97,97,97,95,94,92,90,90,90,89,87,84,84,85,85
97,96,95,93,91,92,94,95,96,96,97,97,97,96,93,93,94,95,95,93,91,90,89,89
93,93,93,92,91,91,91,93,95,97,98,98,98,98,94,95,96,97,97,96,95,92,89,89
88,88,91,94,95,93,91,92,95,97,98,98,97,97,96,97,96,96,97,97,97,93,90,89
94,93,92,93,96,96,95,95,96,95,96,97,94,93,98,100,99,97,98,99,97,94,93,92
95,94,93,93,95,99,99,97,94,91,91,94,95,95,98,100,98,97,100,101,100,97,96,95
93,94,95,97,100,102,103,100,96,94,95,98,99,99,101,102,102,102,103,104,102,99,98,98
93,94,97,101,104,104,107,106,104,103,105,105,104,104,106,107,109,109,107,105,103,101,99,101
96,97,99,102,104,105,110,113,113,111,112,111,108,108,112,113,116,114,108,105,106,104,102,103
98,97,100,104,105,105,109,114,115,111,113,115,115,115,117,117,117,114,109,109,111,110,107,106
99,99,100,102,103,104,107,110,113,112,111,113,114,115,116,114,113,111,107,108,111,110,108,107
102,102,100,98,96,99,103,105,106,108,107,107,107,108,108,107,107,108,109,108,109,108,107,106
102,101,98,93,91,95,101,102,101,103,103,104,105,105,106,106,106,108,113,112,110,109,108,107
97,95,93,91,91,94,101,103,102,103,104,107,111,113,113,112,111,113,117,116,114,114,112,108
